,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
KIM,0.0532341108634095,0.04062241046979611,-0.03036493879989919,-0.06241134135625334,-0.0859905103877241,0.01510742743742318,-0.04756831029719741,0.03249944962602485,-0.03685566632479227,-0.08011456173674608
BAX,0.03415549332813643,0.02404027299657311,0.03640302382243035,0.010046139598093825,0.02290668378570676,0.03756755405476601,-0.06642970701795334,0.08673635146044646,0.030131183747653043,0.019174173302234317
LMT,0.026868705390189845,0.0742901811179852,-0.012650018668142839,0.036480038715239894,0.04538297282959926,-0.07798419710994488,-0.02725479793154525,-0.03582047796090353,-0.00666745212945781,-0.017202840692846173
KKR,0.06858919166229406,-0.040370887623073434,-0.020434171318502548,-0.028294185030555936,-0.023131538414655005,-0.06590179722028607,0.022799216694829122,0.002259404849993895,-0.003896024225219349,-0.0003931540379319046
KEY,0.03787406413669994,-0.009929380616172084,0.05447139124168966,-0.0002642996795154426,-0.10175690526919402,-0.07365042088934058,0.10146634677221708,0.039106546997156565,0.022297730412048022,0.07864350707900947
KEYS,0.04259247390131223,-0.03132896283185247,0.006602490121674831,0.04271713039756094,0.010991346900502352,0.10513579068921672,-0.017500846708258085,-0.0567281039305596,-0.06988668646988763,0.05339266365342054
BMY,0.030063175635309698,0.03800259355594381,-0.027651638067458628,0.07805241413378732,-0.03191257959492021,0.05069066508381153,0.023024647196735443,0.03075259632871219,0.0007845209034569407,0.04901215683026607
PSA,0.03654436197642776,0.046694231618003054,-0.04533506245482224,-0.0846726078959755,-0.050128564052355384,0.003309541723584349,-0.0914626460477761,0.05416908267034313,-0.002242084940949935,-0.08399292632894412
WYNN,0.05476272186502225,-0.022672078777900388,0.025865822897431077,0.007428605726262685,0.0019835982455253176,0.08540261005274158,0.014158333153027529,0.004874749561285437,0.04462205658411183,-0.0687941140660401
EFX,0.047352267737769266,-0.013796994486817836,-0.017180635506043557,-0.024997111614251142,-0.03279222346400179,-0.05144798918908326,-0.03221423435447681,-0.002686877809039914,-0.01904996797192152,-0.0042290904284151415
NUE,0.05966595158455801,-0.01405760085526675,0.04806697778027679,0.015566914457082666,0.0020810547483306836,0.04093099983961096,-0.008204187365416,-0.027750879071715636,0.0026234426394484687,0.006258492035415966
PKG,0.042183820419256626,0.004448217434597607,0.008834937024376807,0.021656680326079255,-0.01866213586683608,0.005005082157677432,-0.02148485528443718,-0.027115623182088634,-0.024351637638150948,0.04868696608755051
GDDY,0.04084760524889861,-0.054723811218520796,-0.052957589541066365,-0.0012431387853059214,0.03470603321032366,-0.0546796977255504,-0.024182340755029497,0.020487004394900823,-0.03557512745135529,0.004243701653435471
WAB,0.05769563811902801,-0.02528464593104127,-0.007522919338157671,0.015827044434787264,-0.00078236628656761,-0.04459469783458105,-0.05519416196189565,-0.0740644848742234,-0.02644640728747635,-0.003048227038217888
CTSH,0.06517231635923845,-0.00014126349556881163,-0.04875673652620883,0.015428693369743838,0.012834037694340836,0.010949002550282614,0.02687440042798844,0.008935439800269009,0.03466800075905636,-0.003474419010445613
GEV,0.03040126484647611,-0.052390301645003204,-0.027841599994213533,-0.031137230222587554,0.0063843253403339925,-0.02169716745048095,-0.007246280600309227,-0.054756166564395026,-0.025595364440723637,-0.0011241428146807834
SWK,0.06558862596839839,-0.020322277588839772,0.011470759269019162,-0.0024223546707886727,-0.024703538725811117,0.01842740570753975,-0.050526169965167296,-0.08318151825395503,-0.007876389948646293,-0.06395529663787987
CRL,0.050552042702297434,-0.019795632614871016,0.0012838663219903212,0.005222800094275851,0.014517470524859518,0.03598495264432072,-0.053174090091072976,-0.002190502069592289,0.004290896018038807,-0.04369229213126402
MU,0.027033698900079606,-0.09678284675092853,-0.0701614188277792,-0.039160193027217786,0.020294865215310504,-0.002243569805001239,0.04372619062692967,0.04306708261953998,-0.1581827502389191,0.01900573071436156
TRV,0.05661172564170426,0.04478840164438263,0.038437813205002544,0.04126644597362502,-0.014987397326266026,-0.06586180419138836,0.03981266161800448,-0.04438418337754979,-0.03189435742009751,0.0016831599563175792
BRK-B,0.054985212295400133,0.040351197223672974,-0.018073713336540002,0.07027767582707138,-0.002818725958162953,-0.08349384032260548,0.07103085086236366,0.01645314334364501,-0.009325766872033415,-0.0016991522362116442
L,0.053615086156193786,0.05369799791601501,0.026103433357071493,0.05401647635474405,-0.020986327724836135,-0.07806344288143191,0.018416509574254784,-0.006441594435799452,-0.04750008960157733,-0.029067883692825026
AEP,0.02932861445636417,0.10436975156662444,-0.06338113975553337,-0.07908208310913058,0.05816272044289586,0.03806238057773666,0.07356586739736108,-0.06946809247488152,0.007848241543977725,0.033515536294955905
CI,0.032457151946447854,0.03213004394344638,-0.02795947345593052,0.0859155028527179,0.0271963269827306,-0.006496512812647811,-0.0828536501851767,0.03133764699981239,-0.016483892822565956,-0.0395485036196481
DOW,0.0703000939508514,0.0016491693756005058,0.0850001645701043,0.00020324418126723608,0.012516025765897039,0.01179474612289847,0.004763066777940827,-0.017934891635460005,-0.07214109222470262,-0.004779384369159291
CDW,0.04944847805764535,-0.028739679132156876,-0.02831391217826717,0.014808544883437271,0.020576071977509547,0.03583591884832271,-0.025098937429946216,0.006074096521765438,-0.006327378209909302,-0.031092215530442908
BALL,0.05481553441184032,0.017350912173636025,0.017368151409853684,-0.0049978750949203525,-0.006889645065549655,-0.01927570841044996,0.015301441200345081,-0.011149319103166471,-0.11433154299718232,-0.07718631445011385
JNJ,0.03196908622871258,0.08573972812931543,-0.04518632126459329,0.03257299448316406,0.05220285926922102,0.017757908824428407,-0.020624760670351534,0.06552943191896343,0.029114377342012335,-0.0208242397450691
WM,0.04066319088332612,0.051548347086088755,-0.041039413831047096,0.03731107660345034,0.059182050334748076,-0.04083260895840689,-0.017694672559667057,-0.031040780397225097,-0.01498633878189623,0.04164186236284447
DOV,0.0668100966075937,-0.021606242351598484,0.005221534918583716,0.018645542408449855,0.000709340955581174,-0.026532947519292884,-0.04927421663389972,-0.06854251109225108,0.005924959738188306,-0.0051309528470606415
CRM,0.04493749818891845,-0.05132601970230854,-0.039768830064784225,-0.026283321126547486,0.06919552118278957,-0.03324822906170034,0.04758417295476323,0.037164634937099636,0.11244606079379976,-0.05381658270759772
PGR,0.029430634035194816,0.03566946332941685,-0.0109363277873075,0.08959114812123643,-0.03727429272775791,-0.11734391261015963,-0.0005684371322986075,-0.006091250673615815,-0.07464708965068555,0.020615768811402636
BWA,0.06786450585963993,-0.025937002814725132,0.05015962534248226,0.016741773693639647,-0.04463746055747825,0.0703430870432917,0.0037979988422012206,-0.011064871215304377,-0.012411397320942355,-0.04882471330914153
LRCX,0.039231988492500904,-0.10933349662864708,-0.049432419099231344,-0.04959793530173094,0.02885732324997859,0.025334981649069995,0.01444936724209368,0.0637627456644471,-0.06389133863267459,0.03056441055621462
PPL,0.028057070340559834,0.11246328639931256,-0.03392799622884975,-0.07420171086591906,-0.01174703683519561,0.00817610514749581,0.06001016393585496,-0.04998249024758512,-0.00014985713054938598,0.07411309674481995
